6015,0.9159196615219116
6016,0.018776575103402138
6017,0.08517369627952576
6018,0.953188955783844
6019,0.9523321390151978
6020,0.012874106876552105
6021,0.016995729878544807
6022,0.014693116769194603
6023,0.013034113682806492
6024,0.9291109442710876
6025,0.015978019684553146
6026,0.016273124143481255
6027,0.7977585792541504
6028,0.35633841156959534
6029,0.029724495485424995
6030,0.8368643522262573
6031,0.14415431022644043
6032,0.16851338744163513
6033,0.03362944349646568
6034,0.0227593295276165
6035,0.24495944380760193
6036,0.015001467429101467
6037,0.02946261130273342
6038,0.015573408454656601
6039,0.07307594269514084
6040,0.015323418192565441
6041,0.760484516620636
6042,0.01252162829041481
6043,0.025921044871211052
6044,0.01725863851606846
6045,0.01829391159117222
6046,0.020845113322138786
6047,0.04616382345557213
6048,0.01492111012339592
6049,0.01591680757701397
6050,0.014383336529135704
6051,0.013428747653961182
6052,0.014799597673118114
6053,0.012266149744391441
6054,0.9389575123786926
6055,0.018506817519664764
6056,0.012972193770110607
6057,0.013562354259192944
6058,0.035690464079380035
6059,0.09666310995817184
6060,0.028707396239042282
6061,0.014209207147359848
6062,0.9633810520172119
6063,0.9310405254364014
6064,0.014124404639005661
6065,0.8394040465354919
6066,0.029999854043126106
6067,0.013679500669240952
6068,0.015388045459985733
6069,0.9555707573890686
6070,0.01266004890203476
6071,0.16535383462905884
6072,0.9146915674209595
6073,0.018622349947690964
6074,0.9617910385131836
6075,0.01808890327811241
6076,0.15377141535282135
6077,0.053039297461509705
6078,0.2230626791715622
6079,0.6879420280456543
6080,0.013937638141214848
6081,0.013903875835239887
6082,0.014357124455273151
6083,0.01231804583221674
6084,0.013092893175780773
6085,0.012882423587143421
6086,0.9566171169281006
6087,0.22164325416088104
6088,0.8541365265846252
6089,0.08760431408882141
6090,0.08388829976320267
6091,0.09383302927017212
6092,0.01371197123080492
6093,0.0143686942756176
6094,0.843517005443573
6095,0.015291067771613598
6096,0.9468373656272888
6097,0.10543641448020935
6098,0.018241386860609055
6099,0.027964014559984207
6100,0.015900442376732826
6101,0.0141715407371521
6102,0.9017102718353271
6103,0.7457326054573059
6104,0.015270684845745564
6105,0.14096717536449432
6106,0.522493839263916
6107,0.015188307501375675
6108,0.01662197709083557
6109,0.015309303067624569
6110,0.01271130982786417
6111,0.06684610247612
6112,0.23487240076065063
6113,0.10972519218921661
6114,0.015338052995502949
6115,0.9512927532196045
6116,0.39413854479789734
6117,0.033758774399757385
6118,0.013817659579217434
6119,0.2244129180908203
6120,0.9395438432693481
6121,0.25046008825302124
6122,0.8300448060035706
6123,0.012573091313242912
6124,0.6753358244895935
6125,0.022075746208429337
6126,0.022526519373059273
6127,0.01653575338423252
6128,0.016750309616327286
6129,0.014319992624223232
6130,0.015443535521626472
6131,0.0137551948428154
6132,0.015420541167259216
6133,0.0141752315685153
6134,0.02475007250905037
6135,0.015477417968213558
6136,0.41396915912628174
6137,0.022874098271131516
6138,0.05613245069980621
6139,0.9257487058639526
6140,0.05133957788348198
6141,0.01725863851606846
6142,0.01555622462183237
6143,0.9540035724639893
6144,0.013019002042710781
6145,0.030472928658127785
6146,0.027295168489217758
6147,0.015684107318520546
6148,0.012174581177532673
6149,0.022626163437962532
6150,0.01599036157131195
6151,0.37452709674835205
6152,0.037920545786619186
6153,0.03853803873062134
6154,0.01561849843710661
6155,0.35448116064071655
6156,0.013629402033984661
6157,0.8467967510223389
6158,0.01162712275981903
6159,0.07718190550804138
6160,0.21579748392105103
6161,0.014885651879012585
6162,0.01838630996644497
6163,0.01698198914527893
6164,0.026576874777674675
6165,0.025744399055838585
6166,0.04096167907118797
6167,0.013207699172198772
6168,0.20752787590026855
6169,0.8011318445205688
6170,0.011451413854956627
6171,0.014619449153542519
6172,0.016584202647209167
6173,0.8752633333206177
6174,0.02736181952059269
6175,0.014145728200674057
6176,0.018724162131547928
6177,0.03533928468823433
6178,0.01725863851606846
6179,0.06793545186519623
6180,0.9156754612922668
6181,0.10068036615848541
6182,0.01614810712635517
6183,0.9547581076622009
6184,0.015263952314853668
6185,0.6178804636001587
6186,0.04163949564099312
6187,0.1000489667057991
6188,0.028471041470766068
6189,0.9436057806015015
6190,0.01628735102713108
6191,0.9570496082305908
6192,0.9391297101974487
6193,0.0125121446326375
6194,0.9381070733070374
6195,0.932644784450531
6196,0.012458221055567265
6197,0.013447416014969349
6198,0.930138349533081
6199,0.9441543817520142
6200,0.014339886605739594
6201,0.014671014621853828
6202,0.015698691830039024
6203,0.015446452423930168
6204,0.029723526909947395
6205,0.04699699953198433
6206,0.01430259644985199
6207,0.013472059741616249
6208,0.013797012157738209
6209,0.02216402068734169
6210,0.028779741376638412
6211,0.951434850692749
6212,0.8660884499549866
6213,0.4015066623687744
6214,0.01281559094786644
6215,0.025294138118624687
6216,0.01620442047715187
6217,0.565387487411499
6218,0.020058317109942436
